b_hephaistia_lemnos;Hephaistia;;;;;;;;;;;;;;x
b_samothrace_lemnos;Samothrake;;;;;;;;;;;;;;x
b_myrina_lemnos;Myrina;;;;;;;;;;;;;;x
b_imbros_lemnos;Imbros;;;;;;;;;;;;;;x
b_ikos_sporades;Ikos;;;;;;;;;;;;;;x
b_skyros_sporades;Skyros;;;;;;;;;;;;;;x
b_paparethos_sporades;Paparethos;;;;;;;;;;;;;;x
b_skiathos_sporades;Skiathos;;;;;;;;;;;;;;x
b_athens_athens;Athenai;;;;;;;;;;;;;;x
b_acropolis_athens;Akropolis;;;;;;;;;;;;;;x
b_sounion_athens;Sounion;;;;;;;;;;;;;;x
b_thorikos_athens;Thorikos;;;;;;;;;;;;;;x
b_eleusis_athens;Eleusis;;;;;;;;;;;;;;x
b_piraios_athens;Peiraius;;;;;;;;;;;;;;x
b_eleutherai_athens;Eleutherai;;;;;;;;;;;;;;x
b_oropos_athens;Oropos;;;;;;;;;;;;;;x
b_marathon_athens;Marathon;;;;;;;;;;;;;;x
b_thebes_thebes;Thebes;;;;;;;;;;;;;;x
b_askra_thebes;Askra;;;;;;;;;;;;;;x
b_orchomenos_thebes;Orchomenos;;;;;;;;;;;;;;x
b_chaironeia_thebes;Chaironeia;;;;;;;;;;;;;;x
b_thisbe_thebes;Thisbe;;;;;;;;;;;;;;x
b_plataea_thebes;Plataia;;;;;;;;;;;;;;x
b_kythinion_delphi;Kythinion;;;;;;;;;;;;;;x
b_delphi_delphi;Delphi;;;;;;;;;;;;;;x
b_pindos_delphi;Pindos;;;;;;;;;;;;;;x
b_antikyra_delphi;Antikyra;;;;;;;;;;;;;;x
b_acrocorinth_corinth;Akrokorinthos;;;;;;;;;;;;;;x
b_isthmia_corinth;Isthmia;;;;;;;;;;;;;;x
b_corinth_corinth;Korinthos;;;;;;;;;;;;;;x
b_sikyon_corinth;Sikyon;;;;;;;;;;;;;;x
b_peraion_corinth;Peraion;;;;;;;;;;;;;;x
b_megara_corinth;Megara;;;;;;;;;;;;;;x
b_argos_argos;Argos;;;;;;;;;;;;;;x
b_nemea_argos;Nemea;;;;;;;;;;;;;;x
b_epidauros_argos;Epidauros;;;;;;;;;;;;;;x
b_methana_argos;Methana;;;;;;;;;;;;;;x
b_asine_argos;Asine;;;;;;;;;;;;;;x
b_philenorion_argos;Philenorion;;;;;;;;;;;;;;x
b_sparta_sparta;Sparta;;;;;;;;;;;;;;x
b_alagonia_sparta;Alagonia;;;;;;;;;;;;;;x
b_epidauros_sparta;Epidauros;;;;;;;;;;;;;;x
b_gytheion_sparta;Gytheion;;;;;;;;;;;;;;x
b_tainaron_sparta;Tainaron;;;;;;;;;;;;;;x
b_las_sparta;Las;;;;;;;;;;;;;;x
b_messene_messene;Messene;;;;;;;;;;;;;;x
b_andania_messene;Andania;;;;;;;;;;;;;;x
b_methone_messene;Methone;;;;;;;;;;;;;;x
b_pylos_messene;Pylos;;;;;;;;;;;;;;x
b_megalopolis_megalopolis;Megalopolis;;;;;;;;;;;;;;x
b_brenthe_megalopolis;Brenthe;;;;;;;;;;;;;;x
b_mantineia_megalopolis;Mantineia;;;;;;;;;;;;;;x
b_tegea_megalopolis;Tegea;;;;;;;;;;;;;;x
b_orchomenos_megalopolis;Orchomenos;;;;;;;;;;;;;;x
b_lykosoura_megalopolis;Lykosoura;;;;;;;;;;;;;;x
b_elis_olympia;Elis;;;;;;;;;;;;;;x
b_olympia_olympia;Olympia;;;;;;;;;;;;;;x
b_dyme_olympia;Dyme;;;;;;;;;;;;;;x
b_lepreon_olympia;Lepreon;;;;;;;;;;;;;;x
b_hypana_olympia;Hypana;;;;;;;;;;;;;;x
b_patras_patras;Patras;;;;;;;;;;;;;;x
b_kynaithai_patras;Kynaithai;;;;;;;;;;;;;;x
b_aigion_patras;Aigion;;;;;;;;;;;;;;x
b_aigeira_patras;Aigeira;;;;;;;;;;;;;;x
b_pellene_patras;Pellene;;;;;;;;;;;;;;x
b_naupactus_thermos;Naupactus;;;;;;;;;;;;;;x
b_thermos_thermos;Thermos;;;;;;;;;;;;;;x
b_trichonion_thermos;Trichonion;;;;;;;;;;;;;;x
b_kallipolis_thermos;Kallipolis;;;;;;;;;;;;;;x
b_phystion_thermos;Phystion;;;;;;;;;;;;;;x
b_bouttos_thermos;Bouttos;;;;;;;;;;;;;;x
b_oineon_thermos;Oineon;;;;;;;;;;;;;;x
b_ambracia_ambracia;Ambrakia;;;;;;;;;;;;;;x
b_ambracus_ambracia;Ambrakos;;;;;;;;;;;;;;x
b_bouchetion_ambracia;Bouchetion;;;;;;;;;;;;;;x
b_idomene_ambracia;Idomene;;;;;;;;;;;;;;x
b_olpai_ambracia;Olpai;;;;;;;;;;;;;;x
b_krenai_ambracia;Krenai;;;;;;;;;;;;;;x
b_herakleia_ambracia;Herakleia;;;;;;;;;;;;;;x
b_batiai_ambracia;Batiai;;;;;;;;;;;;;;x
b_ilium_ilium;Ilion;;;;;;;;;;;;;;x
b_dodona_ilium;Dodona;;;;;;;;;;;;;;x
b_passaron_ilium;Passaron;;;;;;;;;;;;;;x
b_eurymenai_ilium;Eurymenia;;;;;;;;;;;;;;x
b_klimatia_ilium;Klimatia;;;;;;;;;;;;;;x
b_helikranon_ilium;Helikranon;;;;;;;;;;;;;;x
b_phanota_ilium;Phanota;;;;;;;;;;;;;;x
b_chaonia_chaonia;Chaonia;;;;;;;;;;;;;;x
b_byllis_chaonia;Byllis;;;;;;;;;;;;;;x
b_dimalion_chaonia;Dimalion;;;;;;;;;;;;;;x
b_antipatreia_chaonia;Antipatreia;;;;;;;;;;;;;;x
b_hektompeion_chaonia;Hektompeion;;;;;;;;;;;;;;x
b_stefanaphana_chaonia;Stefanaphana;;;;;;;;;;;;;;x
b_nikaia_chaonia;Nikaia;;;;;;;;;;;;;;x
b_lamia_lamia;Lamia;;;;;;;;;;;;;;x
b_kourope_lamia;Kourope;;;;;;;;;;;;;;x
b_lamia1_lamia;Lamia;;;;;;;;;;;;;;x
b_pherai_lamia;Pherai;;;;;;;;;;;;;;x
b_proerna_lamia;Proerna;;;;;;;;;;;;;;x
b_demetrias_lamia;Demetrias;;;;;;;;;;;;;;x
b_larissa_larissa;Larissa;;;;;;;;;;;;;;x
b_dion_larissa;Dion;;;;;;;;;;;;;;x
b_olooson_larissa;Oloosson;;;;;;;;;;;;;;x
b_atrax_larissa;Atrax;;;;;;;;;;;;;;x
b_krannon_larissa;Krannon;;;;;;;;;;;;;;x
b_gonnoi_larissa;Gonnoi;;;;;;;;;;;;;;x
b_pella_pella;Pella;;;;;;;;;;;;;;x
b_gortynia_pella;Gortynia;;;;;;;;;;;;;;x
b_pydna_pella;Pydna;;;;;;;;;;;;;;x
b_aigai_pella;Aigai;;;;;;;;;;;;;;x
b_methone_pella;Methone;;;;;;;;;;;;;;x
b_edessa_pella;Edessa;;;;;;;;;;;;;;x
b_beroia_pella;Beroia;;;;;;;;;;;;;;x
b_akanthos_chalkidiki;Akanthos;;;;;;;;;;;;;;x
b_mende_chalkidiki;Mende;;;;;;;;;;;;;;x
b_torone_chalkidiki;Torone;;;;;;;;;;;;;;x
b_poteidaia_chalkidiki;Poteidaia;;;;;;;;;;;;;;x
b_olynthos_chalkidiki;Olynthos;;;;;;;;;;;;;;x
b_thessalonika_chalkidiki;Thessalonike;;;;;;;;;;;;;;x
b_amphipolis_amphipolis;Amphipolis;;;;;;;;;;;;;;x
b_aulon_amphipolis;Aulon;;;;;;;;;;;;;;x
b_philippi_amphipolis;Philippi;;;;;;;;;;;;;;x
b_heracleia_sintike_amphipolis;Herakleia Sintike;;;;;;;;;;;;;;x
b_argilos_amphipolis;Argilos;;;;;;;;;;;;;;x
b_thasos_thasos;Thasos;;;;;;;;;;;;;;x
b_koinyra_thasos;Koinyra;;;;;;;;;;;;;;x
b_alyke_thasos;Alyke;;;;;;;;;;;;;;x
b_philippopolis_philippopolis;Philippopolis;;;;;;;;;;;;;;x
b_douvanli_philippopolis;Douvanli;;;;;;;;;;;;;;x
b_bessapara_philippopolis;Bessapara;;;;;;;;;;;;;;x
b_beroe_philippopolis;Beroe;;;;;;;;;;;;;;x
b_seuthopolis_seuthopolis;Seuthopolis;;;;;;;;;;;;;;x
b_longinopara_seuthopolis;Longinopara;;;;;;;;;;;;;;x
b_seuthopolis1_seuthopolis;Seuthopolis;;;;;;;;;;;;;;x
b_storgosia_seuthopolis;Storgosia;;;;;;;;;;;;;;x
b_tylis_seuthopolis;Tylis;;;;;;;;;;;;;;x
b_orestias_orestias;Orestias;;;;;;;;;;;;;;x
b_orestias1_orestias;Orestias;;;;;;;;;;;;;;x
b_burtudizon_orestias;Burtudizon;;;;;;;;;;;;;;x
b_plotinoupolis_orestias;Plotinoupolis;;;;;;;;;;;;;;x
b_maroneia_maroneia;Maroneia;;;;;;;;;;;;;;x
b_mesembria_maroneia;Mesembria;;;;;;;;;;;;;;x
b_maroneia1_maroneia;Maroneia;;;;;;;;;;;;;;x
b_traianoupolis_maroneia;Traianoupolis;;;;;;;;;;;;;;x
b_sale_maroneia;Sale;;;;;;;;;;;;;;x
b_abdera_abdera;Abdera;;;;;;;;;;;;;;x
b_bergepolis_abdera;Bergepolis;;;;;;;;;;;;;;x
b_dikaia_abdera;Dikaia;;;;;;;;;;;;;;x
b_topeiros_abdera;Topeiras;;;;;;;;;;;;;;x
b_kardia_lysimachia;Kardia;;;;;;;;;;;;;;x
b_aphrodisias_lysimachia;Aphrodisias;;;;;;;;;;;;;;x
b_sestos_lysimachia;Sestos;;;;;;;;;;;;;;x
b_agora_lysimachia;Agora;;;;;;;;;;;;;;x
b_elaious_lysimachia;Elaious;;;;;;;;;;;;;;x
b_lysimachia_lysimachia;Lysimachia;;;;;;;;;;;;;;x
b_byzantion_byzantion;Byzantion;;;;;;;;;;;;;;x
b_chalcaea_byzantion;Khalkaia;;;;;;;;;;;;;;x
b_perinthus_byzantion;Perinthus;;;;;;;;;;;;;;x
b_bisanthe_byzantion;Bisanthe;;;;;;;;;;;;;;x
b_selymbria_byzantion;Selymbria;;;;;;;;;;;;;;x
b_blachernae_byzantion;Blachernae;;;;;;;;;;;;;;x
b_apollonia_apollonia;Apollonia;;;;;;;;;;;;;;x
b_chersonesos_apollonia;Khersonesos;;;;;;;;;;;;;;x
b_anchialus_apollonia;Ankhialos;;;;;;;;;;;;;;x
b_apollonia1_apollonia;Apollonia;;;;;;;;;;;;;;x
b_odessos_odessos;Odessos;;;;;;;;;;;;;;x
b_gerania_odessos;Gerania;;;;;;;;;;;;;;x
b_callatis_odessos;Callatis;;;;;;;;;;;;;;x
b_tomis_odessos;Tomis;;;;;;;;;;;;;;x
b_dionysiopolis_odessos;Dionysiopolis;;;;;;;;;;;;;;x
b_histria_histria;Histria;;;;;;;;;;;;;;x
b_halmyris_histria;Halmyris;;;;;;;;;;;;;;x
b_suhat_histria;Suhat;;;;;;;;;;;;;;x
b_troesmis_histria;Troesmis;;;;;;;;;;;;;;x
b_getae;Getae;;;;;;;;;;;;;;x
b_arbitus_arbitus;Arbitus;;;;;;;;;;;;;;x
b_durostorum_arbitus;Durostorum;;;;;;;;;;;;;;x
b_sucidava_arbitus;Sucidava;;;;;;;;;;;;;;x
b_tyras;Tyras;;;;;;;;;;;;;;x
b_olbia;Olbia;;;;;;;;;;;;;;x
b_kerkinitis;Kerkinitis;;;;;;;;;;;;;;x
b_chersonesos_kerkinitis;Chersonesos;;;;;;;;;;;;;;x
b_scythian_neapolis_kerkinitis;Neapolis;;;;;;;;;;;;;;x
b_pantikapaion;Pantikapaion;;;;;;;;;;;;;;x
b_nymphaion_pantikapaion;Nymphaion;;;;;;;;;;;;;;x
b_kimmerikon_pantikapaion;Kimmerikon;;;;;;;;;;;;;;x
b_phanagoria;Phanagoria;;;;;;;;;;;;;;x
b_hermonassa_phanagoria;Hermonassa;;;;;;;;;;;;;;x
b_gorgippia_phanagoria;Gorgippia;;;;;;;;;;;;;;x
b_bata_phanagoria;Bata;;;;;;;;;;;;;;x
b_torik_phanagoria;Torik;;;;;;;;;;;;;;x
b_tanais;Tanais;;;;;;;;;;;;;;x
b_stratus_stratus;Stratus;;;;;;;;;;;;;;x
b_phara_stratus;Phara;;;;;;;;;;;;;;x
b_leucas_stratus;Leucas;;;;;;;;;;;;;;x
b_tyrrheion_stratus;Tyrrheion;;;;;;;;;;;;;;x
b_oiniadai_stratus;Oiniadai;;;;;;;;;;;;;;x
b_keletron_orestis;Keletron;;;;;;;;;;;;;;x
b_battyna_orestis;Battyna;;;;;;;;;;;;;;x
b_agyros_orestis;Agyros;;;;;;;;;;;;;;x
b_pyli_pyli;Pyle;;;;;;;;;;;;;;x
b_aiginion_pyli;Aiginion;;;;;;;;;;;;;;x
b_phaloreia_pyli;Phaloreia;;;;;;;;;;;;;;x
b_argithea_pyli;Argithea;;;;;;;;;;;;;;x
b_epidamnos_epidamnos;Epidamnos;;;;;;;;;;;;;;x
b_pistum_epidamnos;Pistom;;;;;;;;;;;;;;x
b_akrolissos_epidamnos;Akrolissos;;;;;;;;;;;;;;x
b_lissos_epidamnos;Lissos;;;;;;;;;;;;;;x
b_nymphaeum_epidamnos;Nymphaion;;;;;;;;;;;;;;x
b_dyrrhachium_epidamnos;Dyrrachium;;;;;;;;;;;;;;x
b_parthus_parthus;Parthos;;;;;;;;;;;;;;x
b_scampis_parthus;Skampis;;;;;;;;;;;;;;x
b_ad_quintum_parthus;Ad quintum;;;;;;;;;;;;;;x
b_pons_servili_parthus;Pons Servili;;;;;;;;;;;;;;x
b_beue_parthus;Beue;;;;;;;;;;;;;;x
b_scodra;Scodra;;;;;;;;;;;;;;x
b_stobi_stobi;Stobi;;;;;;;;;;;;;;x
b_heracleia_stobi;Herakleia;;;;;;;;;;;;;;x
b_stobi1_stobi;Stobi;;;;;;;;;;;;;;x
b_suberra_stobi;Suberra;;;;;;;;;;;;;;x
b_rhizon;Rhizon;;;;;;;;;;;;;;x
b_astraion;Astraion;;;;;;;;;;;;;;x
b_nisa;Nisa;;;;;;;;;;;;;;x
b_delminium;Delminium;;;;;;;;;;;;;;x
b_iader;Iader;;;;;;;;;;;;;;x
b_acelum;Acelum;;;;;;;;;;;;;;x
b_singidunum;Singidunum;;;;;;;;;;;;;;x
b_montana;Montana;;;;;;;;;;;;;;x
b_segestica;Segestica;;;;;;;;;;;;;;x
b_singidava;Singidava;;;;;;;;;;;;;;x
b_lampsacus_abydos;Lampsacus;;;;;;;;;;;;;;x
b_assos_abydos;Assos;;;;;;;;;;;;;;x
b_illion_abydos;Illion;;;;;;;;;;;;;;x
b_kebren_abydos;Kebren;;;;;;;;;;;;;;x
b_parium_abydos;Parium;;;;;;;;;;;;;;x
b_antigoneia_abydos;Antigoneia;;;;;;;;;;;;;;x
b_pergamum_pergamum;Pergamum;;;;;;;;;;;;;;x
b_asklepielon_pergamum;Asklepielon;;;;;;;;;;;;;;x
b_adramyttium_pergamum;Adramyttum;;;;;;;;;;;;;;x
b_elaea_pergamum;Elaea;;;;;;;;;;;;;;x
b_pitane_pergamum;Pitane;;;;;;;;;;;;;;x
b_heracleia_pergamum;Heracleia;;;;;;;;;;;;;;x
b_cyzicus_cyzicus;Cyzicus;;;;;;;;;;;;;;x
b_plakia_cyzicus;Plakia;;;;;;;;;;;;;;x
b_halone_cyzicus;Halone;;;;;;;;;;;;;;x
b_zeleia_cyzicus;Zeleia;;;;;;;;;;;;;;x
b_artace_cyzicus;Artake;;;;;;;;;;;;;;x
b_smyrna_smyrna;Smyrne;;;;;;;;;;;;;;x
b_magnesia_smyrna;Magnesia;;;;;;;;;;;;;;x
b_erythai_smyrna;Erythai;;;;;;;;;;;;;;x
b_cyme_smyrna;Cyme;;;;;;;;;;;;;;x
b_klazomenai_smyrna;Klazomenai;;;;;;;;;;;;;;x
b_aegae_smyrna;Aigai;;;;;;;;;;;;;;x
b_ephesus_ephesus;Ephesos;;;;;;;;;;;;;;x
b_colophon_ephesus;Kolophon;;;;;;;;;;;;;;x
b_magnesia_ephesus;Magnesia;;;;;;;;;;;;;;x
b_teos_ephesus;Teos;;;;;;;;;;;;;;x
b_almoura_ephesus;Almoura;;;;;;;;;;;;;;x
b_metropolis_ephesus;Metropolis;;;;;;;;;;;;;;x
b_sardis_sardis;Sardis;;;;;;;;;;;;;;x
b_sattai_sardis;Sattai;;;;;;;;;;;;;;x
b_tabala_sardis;Tabala;;;;;;;;;;;;;;x
b_blaundos_sardis;Blaundos;;;;;;;;;;;;;;x
b_akmonia_sardis;Akmonia;;;;;;;;;;;;;;x
b_synaos_sardis;Synaos;;;;;;;;;;;;;;x
b_miletus_miletus;Miletus;;;;;;;;;;;;;;x
b_kanossos_miletus;Kanossos;;;;;;;;;;;;;;x
b_iasos_miletus;Iasos;;;;;;;;;;;;;;x
b_mylasa_miletus;Mylasa;;;;;;;;;;;;;;x
b_lobolda_miletus;Lobolda;;;;;;;;;;;;;;x
b_almoura_miletus;Almoura;;;;;;;;;;;;;;x
b_halicarnassus_halicarnassus;Halicarnassus;;;;;;;;;;;;;;x
b_lagina_halicarnassus;Lagina;;;;;;;;;;;;;;x
b_bargylia_halicarnassus;Bargylia;;;;;;;;;;;;;;x
b_cnidus_halicarnassus;Knidos;;;;;;;;;;;;;;x
b_causus_halicarnassus;Causus;;;;;;;;;;;;;;x
b_pargasa_halicarnassus;Pargasa;;;;;;;;;;;;;;x
b_xanthos_xanthos;Xanthos;;;;;;;;;;;;;;x
b_patara_xanthos;Patara;;;;;;;;;;;;;;x
b_phaselis_xanthos;Phaselis;;;;;;;;;;;;;;x
b_arykanda_xanthos;Arykandia;;;;;;;;;;;;;;x
b_myra_xanthos;Myra;;;;;;;;;;;;;;x
b_termessos_termessos;Termessos;;;;;;;;;;;;;;x
b_ariassos_termessos;Ariassos;;;;;;;;;;;;;;x
b_magydos_termessos;Magydos;;;;;;;;;;;;;;x
b_perge_termessos;Perge;;;;;;;;;;;;;;x
b_side_side;Side;;;;;;;;;;;;;;x
b_aspendos_side;Aspendos;;;;;;;;;;;;;;x
b_korakesion_side;Korakesion;;;;;;;;;;;;;;x
b_sillyon_side;Sillyon;;;;;;;;;;;;;;x
b_etenna_side;Etenna;;;;;;;;;;;;;;x
b_daskyleion_daskyleion;Daskyleion;;;;;;;;;;;;;;x
b_ergasteria_daskyleion;Ergasteria;;;;;;;;;;;;;;x
b_miletopolis_daskyleion;Miletopolis;;;;;;;;;;;;;;x
b_poimanenon_daskyleion;Poimanenon;;;;;;;;;;;;;;x
b_alabanda_alabanda;Alabanda;;;;;;;;;;;;;;x
b_lagina_alabanda;Lagina;;;;;;;;;;;;;;x
b_gerga_alabanda;Gerga;;;;;;;;;;;;;;x
b_alinda_alabanda;Alinda;;;;;;;;;;;;;;x
b_antiocheia_alabanda;Antiocheia;;;;;;;;;;;;;;x
b_sagalassos_sagalassos;Sagalassos;;;;;;;;;;;;;;x
b_apollonia_sagalassos;Apollonia;;;;;;;;;;;;;;x
b_parlais_sagalassos;Parlais;;;;;;;;;;;;;;x
b_metropolis_sagalassos;Metropolis;;;;;;;;;;;;;;x
b_seleukeia_sagalassos;Seleukeia;;;;;;;;;;;;;;x
b_celaenae_celaenae;Celaenae;;;;;;;;;;;;;;x
b_motella_celaenae;Motella;;;;;;;;;;;;;;x
b_temenouthyrai_celaenae;Temenouthyrai;;;;;;;;;;;;;;x
b_akmonia_celaenae;Akmonia;;;;;;;;;;;;;;x
b_dorylaeum_dorylaeum;Dorylaeum;;;;;;;;;;;;;;x
b_eiokome_dorylaeum;Eiokome;;;;;;;;;;;;;;x
b_kotiaeion_dorylaeum;Kotiaeion;;;;;;;;;;;;;;x
b_midaion_dorylaeum;Midaion;;;;;;;;;;;;;;x
b_nikoleia_dorylaeum;Nikoleia;;;;;;;;;;;;;;x
b_ipsus_ipsus;Ipsus;;;;;;;;;;;;;;x
b_dokimeion_ipsus;Dokimeion;;;;;;;;;;;;;;x
b_brouzos_ipsus;Brouzos;;;;;;;;;;;;;;x
b_prymnessos_ipsus;Prymnessos;;;;;;;;;;;;;;x
b_gordium_gordium;Gordium;;;;;;;;;;;;;;x
b_aurania_gordium;Aurania;;;;;;;;;;;;;;x
b_mnizos_gordium;Mnizos;;;;;;;;;;;;;;x
b_spaleia_gordium;Spaleia;;;;;;;;;;;;;;x
b_amorion_pessinus;Amorion;;;;;;;;;;;;;;x
b_pessinus_pessinus;Pessinus;;;;;;;;;;;;;;x
b_tolastochora_pessinus;Tolastochora;;;;;;;;;;;;;;x
b_goeleon_pessinus;Goeleon;;;;;;;;;;;;;;x
b_ancyra_ancyra;Ancyra;;;;;;;;;;;;;;x
b_malos_ancyra;Malos;;;;;;;;;;;;;;x
b_androna_ancyra;Androna;;;;;;;;;;;;;;x
b_gorbeus_ancyra;Gorbeus;;;;;;;;;;;;;;x
b_ikotorion_ancyra;Ikotorion;;;;;;;;;;;;;;x
b_cius_cius;Cius;;;;;;;;;;;;;;x
b_apollonia_cius;Apollonia;;;;;;;;;;;;;;x
b_myrleia_cius;Myrleia;;;;;;;;;;;;;;x
b_eikote_cius;Eikote;;;;;;;;;;;;;;x
b_prusa_cius;Prusa;;;;;;;;;;;;;;x
b_ancore_nicaea;Ancore;;;;;;;;;;;;;;x
b_kabia_nicaea;Kabia;;;;;;;;;;;;;;x
b_bithynion_nicaea;Bithynion;;;;;;;;;;;;;;x
b_terbos_nicaea;Terbos;;;;;;;;;;;;;;x
b_modra_nicaea;Modra;;;;;;;;;;;;;;x
b_nicaea_nicaea;Nicaea;;;;;;;;;;;;;;x
b_astacus_nicomedia;Astacus;;;;;;;;;;;;;;x
b_chalcedon_nicomedia;Calchedon;;;;;;;;;;;;;;x
b_agyronion_nicomedia;Agyronion;;;;;;;;;;;;;;x
b_sirkanos_nicomedia;Sirkanos;;;;;;;;;;;;;;x
b_kalasyrta_nicomedia;Kalasyrta;;;;;;;;;;;;;;x
b_nicomedia_nicomedia;Nicomedia;;;;;;;;;;;;;;x
b_heraclea_heraclea_pontica;Heraclea;;;;;;;;;;;;;;x
b_elaios_heraclea_pontica;Elaios;;;;;;;;;;;;;;x
b_kales_heraclea_pontica;Kales;;;;;;;;;;;;;;x
b_metroon_heraclea_pontica;Metroon;;;;;;;;;;;;;;x
b_prusias_heraclea_pontica;Prusias;;;;;;;;;;;;;;x
b_sesamus_amastris;Sesamus;;;;;;;;;;;;;;x
b_ziporea_amastris;Ziporea;;;;;;;;;;;;;;x
b_tium_amastris;Tium;;;;;;;;;;;;;;x
b_kytoros_amastris;Kytoros;;;;;;;;;;;;;;x
b_amastris_amastris;Amastris;;;;;;;;;;;;;;x
b_karousa_sinope;Karousa;;;;;;;;;;;;;;x
b_pteria_sinope;Pteria;;;;;;;;;;;;;;x
b_sinope_sinope;Sinope;;;;;;;;;;;;;;x
b_zaliges_sinope;Zaliges;;;;;;;;;;;;;;x
b_kyptasia_sinope;Kyptasia;;;;;;;;;;;;;;x
b_gangra_gangra;Gangra;;;;;;;;;;;;;;x
b_kobara_gangra;Kobara;;;;;;;;;;;;;;x
b_anadynata_gangra;Anadynata;;;;;;;;;;;;;;x
b_kimiata_gangra;Kimiata;;;;;;;;;;;;;;x
b_syedra_syedra;Syedra;;;;;;;;;;;;;;x
b_laertes_syedra;Laertes;;;;;;;;;;;;;;x
b_selinous_syedra;Selinous;;;;;;;;;;;;;;x
b_marassa_syedra;Marassa;;;;;;;;;;;;;;x
b_ano_kothradis_syedra;Ano Kothradis;;;;;;;;;;;;;;x
